track_id,tempo,rms_mean,n_beats,centroid_mean,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
-pa6H4FtrS0,127.8409090909091,0.2263955920934677,762,2069.3484932335246,-224.7916717529297,132.8188934326172,5.74649715423584,55.02357864379883,10.173914909362793,34.300331115722656,9.334640502929688,14.592747688293457,8.644908905029297,5.461857318878174,9.510844230651855,3.3625855445861816,6.2333664894104
-qp2zezBn0g,127.8409090909091,0.2686775028705597,392,3301.6308130008256,-86.62337493896484,134.64244079589844,-40.713130950927734,55.88616943359375,-20.11839485168457,30.752408981323242,-8.101630210876465,11.415155410766602,0.8150719404220581,8.945464134216309,1.6364672183990479,0.5213111042976379,7.181238174438477
-sPUikh3cTU,127.8409090909091,0.3047102093696594,588,2248.7221231030335,-222.60610961914062,116.14796447753906,4.631718635559082,69.61531066894531,10.540933609008789,32.75894546508789,12.359979629516602,21.78150177001953,6.902129173278809,5.203944683074951,5.018792629241943,3.862675189971924,7.226868629455566
-sl95RoyI3I,127.8409090909091,0.19600063562393188,768,2536.207421283706,-225.02520751953125,135.79107666015625,14.54037094116211,29.95950698852539,-7.530956745147705,23.98334503173828,-0.7254374623298645,24.213029861450195,-2.307779312133789,8.655651092529297,2.324397563934326,6.77202844619751,7.1672821044921875
-urk_Iz-wpo,125.0,0.2798520028591156,878,3451.1397722209335,-139.45201110839844,118.51322174072266,-54.5112190246582,69.66471862792969,-16.583656311035156,34.44921875,16.75844955444336,-5.3253068923950195,25.316207885742188,-6.7858357429504395,21.938697814941406,5.307980060577393,6.788625717163086
-vmRlUA3CUE,133.92857142857142,0.2203177511692047,799,3819.9326097560297,-98.27880859375,118.60753631591797,-28.045408248901367,52.31595993041992,-24.46576690673828,35.29899215698242,-11.022759437561035,19.248598098754883,-2.9372222423553467,10.947039604187012,2.8004150390625,3.9555373191833496,7.237964630126953
-y11kJzwe4Y,127.8409090909091,0.17899397015571594,563,3308.9664272448126,-120.60558319091797,137.0442657470703,-50.48540115356445,33.49102020263672,-24.697904586791992,22.340312957763672,-14.532380104064941,5.913224220275879,-8.370978355407715,-0.6675062775611877,-1.6967573165893555,-1.5604567527770996,4.636355400085449
-yHu8gD8pb8,125.0,0.28781166672706604,893,3209.5534181557955,-180.10183715820312,102.82884979248047,4.5789875984191895,59.12297439575195,-20.751768112182617,36.173336029052734,-2.969627618789673,16.089271545410156,3.87225604057312,6.230316162109375,6.486652374267578,6.065421104431152,7.265322208404541
-ydQ-qPD324,175.78125,0.276579350233078,636,2164.4728430176147,-161.16275024414062,155.40489196777344,-13.738182067871094,23.39923858642578,4.231748580932617,28.229276657104492,-11.188813209533691,15.763813018798828,10.068750381469727,9.831719398498535,4.30954647064209,4.528079032897949,8.986968040466309
-z5FVt5gYr4,127.8409090909091,0.2714325189590454,577,3673.4093085662,-75.7243423461914,116.83292388916016,-66.98819732666016,38.39192199707031,-17.035322189331055,33.4312858581543,-7.378962516784668,23.23076629638672,-0.7750240564346313,9.0147705078125,6.327756404876709,8.13731861114502,9.845967292785645
